Roof,395,1127,58.9167,122.5,28.75,No
Roof,396,1116,88.9167,117.8333,28.75,No
Roof,397,1118,88.9167,122.5,28.75,No
Roof,398,1183,88.9167,180,28.75,No
Roof,399,1119,88.9167,210,28.75,No
Roof,400,1168,58.9167,53.5833,28.75,No
Roof,401,1171,58.9167,57.8333,28.75,No
Roof,402,1173,88.9167,53.5833,28.75,No
Roof,403,1174,88.9167,57.8333,28.75,No
Roof,415,1311,219.5834,91.5833,28.75,No
Roof,416,1346,164.5833,91.5833,28.75,No
Roof,417,1332,184.5833,117.8333,28.75,No
Roof,418,1334,194.5833,117.8333,28.75,No
Roof,422,1151,124.5833,63.9167,28.75,No
Roof,423,1187,23.9167,180,28.75,No
Roof,424,1191,33.9167,180,28.75,No
Roof,425,1199,53.9167,180,28.75,No
Roof,426,1194,63.9167,180,28.75,No
Roof,428,1128,53.9167,122.5,28.75,No
Roof,429,1230,63.9167,122.5,28.75,No
Roof,430,1272,23.9167,0,28.75,No
Roof,431,1277,33.9167,0,28.75,No
Roof,432,1281,53.9167,0,28.75,No
Roof,433,1285,63.9167,0,28.75,No
Roof,434,1410,126.5834,0,28.75,No
Roof,435,1413,134.5834,0,28.75,No
Roof,436,1416,154.5833,0,28.75,No
Roof,437,1419,164.5833,0,28.75,No
Roof,438,1422,184.5833,0,28.75,No
Roof,439,1425,194.5833,0,28.75,No
Roof,441,1270,53.9167,53.5833,28.75,No
Roof,442,1169,63.9167,53.5833,28.75,No
Roof,443,1172,83.9167,53.5833,28.75,No
Roof,444,1176,92.9167,53.5833,28.75,No
Roof,445,1137,108.4167,53.5833,28.75,No
Roof,449,1129,33.9167,210,28.75,No
Roof,450,1131,53.9167,210,28.75,No
Roof,451,1133,63.9167,210,28.75,No
Roof,452,1135,23.9167,210,28.75,No
Roof,453,1477,33.9167,223.9167,28.75,No
Roof,454,1478,53.9167,223.9167,28.75,No
Roof,455,1480,63.9167,223.9167,28.75,No
Roof,456,1482,23.9167,223.9167,28.75,No
Roof,459,1140,115.4167,53.9167,28.75,No
Roof,461,1139,108.4167,57.8333,28.75,No
Roof,467,1141,115.4167,58.0283,28.75,No
Roof,468,1142,115.4167,63.9167,28.75,No
Roof,469,1145,115.4167,83.9167,28.75,No
Roof,470,1146,115.4167,88.9167,28.75,No
Roof,471,1148,115.4167,93.9167,28.75,No
Roof,472,1384,115.4167,117.8333,28.75,No
Roof,473,1150,124.5833,58.6242,28.75,No
Roof,474,1154,124.5833,53.9167,28.75,No
Roof,475,1157,122.9065,33.9167,28.75,No
Roof,476,1156,122.9065,28.9167,28.75,No
Roof,478,1158,132.5834,53.9167,28.75,No
Roof,479,1161,132.5834,63.9167,28.75,No
Roof,481,1163,138.6742,83.9167,28.75,No
Roof,482,1164,138.6742,88.9167,28.75,No
Roof,483,1165,138.6742,93.9167,28.75,No
Roof,484,1375,138.6742,117.8333,28.75,No
Roof,485,1181,122.9065,23.9167,28.75,No
Roof,486,1408,122.9065,0,28.75,No
Roof,487,1170,63.9167,57.8333,28.75,No
Roof,488,1175,83.9167,57.8333,28.75,No
Roof,489,1177,92.9167,57.8333,28.75,No
Roof,490,1291,83.9167,0,28.75,No
Roof,491,1399,92.9167,11,28.75,No
Roof,492,1179,108.4167,23.9167,28.75,No
Roof,493,1401,108.4167,11,28.75,No
Roof,496,1180,122.9065,24.4654,28.75,No
Roof,499,1186,23.9167,165,28.75,No
Roof,501,1185,28.9167,165,28.75,No
Roof,502,1192,63.9167,165,28.75,No
Roof,505,1190,33.9167,165,28.75,No
Roof,506,1193,58.9167,165,28.75,No
Roof,509,1198,53.9167,165,28.75,No
Roof,511,1201,43.9167,210,28.75,No
Roof,512,1202,73.9167,210,28.75,No
Roof,513,1203,14.4583,210,28.75,No
Roof,517,1207,14.4583,180,28.75,No
Roof,518,1208,73.9167,180,28.75,No
Roof,519,1209,43.9167,180,28.75,No
Roof,520,1210,14.4583,165,28.75,No
Roof,522,1212,43.9167,165,28.75,No
Roof,526,1217,14.4583,150,28.75,No
Roof,527,1218,43.9167,150,28.75,No
Roof,528,1219,73.9167,150,28.75,No
Roof,529,1221,14.4583,144.5,28.75,No
Roof,530,1222,43.9167,144.5,28.75,No
Roof,531,1223,73.9167,144.5,28.75,No
Roof,532,1225,14.4583,122.5,28.75,No
Roof,533,1232,73.9167,122.5,28.75,No
Roof,534,1228,43.4167,122.5,28.75,No
Roof,535,1224,14.4583,117.8333,28.75,No
Roof,536,1227,42.6667,117.8333,28.75,No
Roof,538,1229,63.9167,117.8333,28.75,No
Roof,539,1231,73.9167,117.8333,28.75,No
Roof,540,1233,42.6667,112.5,28.75,No
Roof,541,1236,14.4583,112.5,28.75,No
Roof,542,1238,14.4583,93.5833,28.75,No
Roof,543,1239,42.6667,93.5833,28.75,No
Roof,544,1241,14.4583,88.9167,28.75,No
Roof,545,1242,42.6667,88.9167,28.75,No
Roof,546,1245,14.4583,83.5833,28.75,No
Roof,547,1246,42.6667,83.5833,28.75,No
Roof,548,1249,14.4583,63.5833,28.75,No
Roof,549,1250,42.6667,63.5833,28.75,No
Roof,550,1252,14.4583,58.9167,28.75,No
Roof,551,1254,42.6667,57.8333,28.75,No
Roof,552,1256,14.4583,53.5833,28.75,No
Roof,553,1257,42.6667,53.5833,28.75,No
Roof,554,1259,14.4583,33.9167,28.75,No
Roof,555,1260,14.4583,43.9167,28.75,No
Roof,556,1261,23.9167,43.9167,28.75,No
Roof,557,1262,28.9167,43.9167,28.75,No
Roof,558,1263,14.4583,28.9167,28.75,No
Roof,559,1264,33.4082,43.9167,28.75,No
Roof,560,1266,14.4583,23.9167,28.75,No
Roof,561,1267,43.2024,33.9167,28.75,No
Roof,562,1268,42.9303,43.9167,28.75,No
Roof,563,1269,53.9167,43.9167,28.75,No
Roof,564,1271,14.4583,14.4583,28.75,No
Roof,565,1273,23.9167,14.4583,28.75,No
Roof,566,1274,43.2024,28.9167,28.75,No
Roof,567,1275,28.9167,14.4583,28.75,No
Roof,568,1279,43.2024,23.9167,28.75,No
Roof,569,1278,33.9167,14.4583,28.75,No
Roof,571,1276,58.9167,43.9167,28.75,No
Roof,572,1280,43.5595,14.4583,28.75,No
Roof,573,1282,53.9167,14.4583,28.75,No
Roof,574,1283,58.9167,14.4583,28.75,No
Roof,575,1284,63.9167,43.9167,28.75,No
Roof,576,1286,63.9167,14.4583,28.75,No
Roof,577,1295,83.9167,43.9167,28.75,No
Roof,578,1288,73.9167,23.9167,28.75,No
Roof,579,1287,73.9167,14.4583,28.75,No
Roof,580,1289,73.9167,28.9167,28.75,No
Roof,581,1290,73.9167,25.5833,28.75,No
Roof,582,1292,83.9167,14.4583,28.75,No
Roof,583,1293,73.9167,33.9167,28.75,No
Roof,584,1294,73.9167,43.9167,28.75,No
Roof,585,1296,73.9167,53.5833,28.75,No
Roof,586,1297,73.9167,57.8333,28.75,No
Roof,587,1398,88.9167,14.4583,28.75,No
Roof,588,1298,88.9167,43.9167,28.75,No
Roof,589,1299,92.9167,43.9167,28.75,No
Roof,590,1310,204.5834,93.9167,28.75,No
Roof,591,1314,194.5833,43.9167,28.75,No
Roof,592,1315,194.5833,73.9167,28.75,No
Roof,593,1306,144.5834,23.9167,28.75,No
Roof,594,1323,174.5834,23.9167,28.75,No
Roof,595,1301,204.5834,14.4583,28.75,No
Roof,596,1300,194.5833,14.4583,28.75,No
Roof,597,1302,204.5834,23.9167,28.75,No
Roof,598,1304,108.4167,43.9167,28.75,No
Roof,599,1319,144.5834,93.9167,28.75,No
Roof,600,1305,204.5834,28.9167,28.75,No
Roof,601,1307,144.5834,28.9167,28.75,No
Roof,602,1308,88.9167,133.9167,28.75,No
Roof,603,1309,204.5834,91.5833,28.75,No
Roof,604,1313,189.5834,43.9167,28.75,No
Roof,605,1316,189.5834,73.9167,28.75,No
Roof,606,1317,189.5834,14.4583,28.75,No
Roof,607,1318,144.5834,88.9167,28.75,No
Roof,608,1320,204.5834,33.9167,28.75,No
Roof,609,1322,144.5834,33.9167,28.75,No
Roof,610,1324,174.5834,28.9167,28.75,No
Roof,611,1325,204.5834,88.9167,28.75,No
Roof,612,1326,184.5833,14.4583,28.75,No
Roof,613,1327,144.5834,83.9167,28.75,No
Roof,614,1328,73.9167,133.9167,28.75,No
Roof,615,1329,174.5834,93.9167,28.75,No
Roof,616,1330,159.5834,103.375,28.75,No
Roof,617,1331,184.5833,103.375,28.75,No
Roof,618,1333,194.5833,103.375,28.75,No
Roof,619,1335,204.5834,83.9167,28.75,No
Roof,620,1337,204.5834,73.9167,28.75,No
Roof,621,1338,204.5834,63.9167,28.75,No
Roof,622,1340,184.5833,73.9167,28.75,No
Roof,623,1341,204.5834,58.9167,28.75,No
Roof,624,1344,164.5833,73.9167,28.75,No
Roof,625,1342,204.5834,53.9167,28.75,No
Roof,626,1345,159.5834,73.9167,28.75,No
Roof,627,1347,174.5834,91.5833,28.75,No
Roof,628,1348,174.5834,88.9167,28.75,No
Roof,629,1349,174.5834,83.9167,28.75,No
Roof,630,1350,204.5834,43.9167,28.75,No
Roof,631,1351,184.5833,43.9167,28.75,No
Roof,632,1352,174.5834,14.4583,28.75,No
Roof,633,1353,174.5834,73.9167,28.75,No
Roof,634,1354,174.5834,33.9167,28.75,No
Roof,635,1355,154.5833,73.9167,28.75,No
Roof,636,1361,164.5833,43.9167,28.75,No
Roof,637,1356,164.5833,14.4583,28.75,No
Roof,638,1357,174.5834,63.9167,28.75,No
Roof,639,1358,159.5834,14.4583,28.75,No
Roof,640,1363,145.8333,53.9167,28.75,No
Roof,641,1368,137.8788,73.9167,28.75,No
Roof,642,1359,144.5834,103.375,28.75,No
Roof,643,1360,174.5834,43.9167,28.75,No
Roof,644,1362,174.5834,58.9167,28.75,No
Roof,645,1364,145.8333,58.9167,28.75,No
Roof,646,1365,174.5834,53.9167,28.75,No
Roof,647,1366,145.8333,63.9167,28.75,No
Roof,648,1367,159.5834,43.9167,28.75,No
Roof,649,253,133.5834,73.9167,28.75,No
Roof,650,1370,144.0834,73.9167,28.75,No
Roof,651,1371,154.5833,14.4583,28.75,No
Roof,652,1372,154.5833,43.9167,28.75,No
Roof,653,1373,129.3334,73.9167,28.75,No
Roof,654,1374,138.6742,103.375,28.75,No
Roof,656,1377,129.5834,103.375,28.75,No
Roof,657,1378,144.5834,14.4583,28.75,No
Roof,658,1379,145.2084,43.9167,28.75,No
Roof,659,1380,115.4167,73.9167,28.75,No
Roof,660,1381,124.5833,103.375,28.75,No
Roof,661,1382,115.4167,103.375,28.75,No
Roof,662,1383,124.5833,117.8333,28.75,No
Roof,663,1385,134.5834,14.4583,28.75,No
Roof,664,1386,135.8334,43.9167,28.75,No
Roof,665,1387,112.4167,103.375,28.75,No
Roof,666,1388,129.5834,14.4583,28.75,No
Roof,667,1389,112.4167,73.9167,28.75,No
Roof,668,1390,131.0834,43.9167,28.75,No
Roof,669,1391,126.5834,14.4583,28.75,No
Roof,670,1392,127.8334,43.9167,28.75,No
Roof,671,1393,112.4167,44.0862,28.75,No
Roof,672,1394,115.4167,44.0862,28.75,No
Roof,673,1395,122.9065,14.4583,28.75,No
Roof,674,1396,123.7449,43.9167,28.75,No
Roof,675,1397,115.4167,14.4583,28.75,No
Roof,677,1400,92.9167,14.4583,28.75,No
Roof,678,1402,108.4167,14.4583,28.75,No
Roof,679,1404,112.4167,14.4583,28.75,No
Roof,680,1405,114.7467,14.4583,28.75,No
Roof,681,1409,122.9065,11,28.75,No
Roof,682,1411,126.5834,11,28.75,No
Roof,683,1412,129.5834,11,28.75,No
Roof,684,1414,134.5834,11,28.75,No
Roof,685,1415,144.5834,11,28.75,No
Roof,686,1417,154.5833,11,28.75,No
Roof,687,1418,159.5834,11,28.75,No
Roof,688,1420,164.5833,11,28.75,No
Roof,689,1421,174.5834,11,28.75,No
Roof,690,1423,184.5833,11,28.75,No
Roof,691,1424,189.5834,11,28.75,No
Roof,692,1426,194.5833,11,28.75,No
Roof,693,1427,204.5834,11,28.75,No
Roof,694,1428,219.5834,11,28.75,No
Roof,695,1429,63.9167,133.9167,28.75,No
Roof,696,1430,58.9167,133.9167,28.75,No
Roof,697,1431,53.9167,133.9167,28.75,No
Roof,698,1432,43.6761,133.9167,28.75,No
Roof,699,1433,33.4356,133.9167,28.75,No
Roof,700,1434,28.9167,133.9167,28.75,No
Roof,701,1435,23.9167,133.9167,28.75,No
Roof,702,1436,14.4583,133.9167,28.75,No
Roof,703,1437,0,133.9167,28.75,No
Roof,704,1120,126.5833,83.9167,28.75,No
Roof,705,1124,126.5833,88.9167,28.75,No
Roof,706,1125,126.5833,93.9167,28.75,No
Roof,707,1376,126.5833,73.9167,28.75,No
Roof,708,1438,164.5833,103.375,28.75,No
Roof,709,1439,154.5833,103.375,28.75,No
Roof,710,1440,164.5833,117.8333,28.75,No
Roof,711,1441,154.5833,117.8333,28.75,No
Roof,715,1090,28.9167,155,28.75,No
Roof,716,1091,23.9167,155,28.75,No
Roof,717,1094,33.9167,155,28.75,No
Roof,718,1098,58.9167,155,28.75,No
Roof,719,1099,53.9167,155,28.75,No
Roof,720,1105,63.9167,155,28.75,No
Roof,721,1112,112.4167,155,28.75,No
Roof,722,1113,88.9167,155,28.75,No
Roof,723,1213,0,155,28.75,No
Roof,724,1214,14.4583,155,28.75,No
Roof,725,1215,73.9167,155,28.75,No
Roof,726,1216,43.9167,155,28.75,No
Roof,727,1452,23.9167,174.5,28.75,No
Roof,728,1453,28.9167,174.5,28.75,No
Roof,729,1454,28.9167,185,28.75,No
Roof,730,1455,23.9167,185,28.75,No
Roof,731,1456,33.9167,174.5,28.75,No
Roof,732,1457,33.9167,185,28.75,No
Roof,733,1458,53.9167,174.5,28.75,No
Roof,734,1459,58.9167,174.5,28.75,No
Roof,735,1460,58.9167,185,28.75,No
Roof,736,1461,53.9167,185,28.75,No
Roof,737,1462,63.9167,174.5,28.75,No
Roof,738,1463,63.9167,185,28.75,No
Roof,739,1464,23.9167,204.5,28.75,No
Roof,740,1465,28.9167,204.5,28.75,No
Roof,743,1468,33.9167,204.5,28.75,No
Roof,745,1470,53.9167,204.5,28.75,No
Roof,746,1471,58.9167,204.5,28.75,No
Roof,749,1474,63.9167,204.5,28.75,No
Roof,751,1466,28.9167,212.3333,28.75,No
Roof,752,1467,23.9167,212.3333,28.75,No
Roof,753,1469,33.9167,212.3333,28.75,No
Roof,754,1472,58.9167,212.3333,28.75,No
Roof,755,1473,53.9167,212.3333,28.75,No
Roof,756,1475,63.9167,212.3333,28.75,No
Roof,757,1476,43.9167,212.3333,28.75,No
Roof,758,1479,73.9167,212.3333,28.75,No
Roof,759,1481,14.4583,212.3333,28.75,No
Roof,760,1483,0,212.3333,28.75,No
Roof,761,1484,88.9167,212.3333,28.75,No
Roof,762,1485,112.4167,212.3333,28.75,No
Roof,763,1486,14.4583,204.5,28.75,No
Roof,764,1487,73.9167,204.5,28.75,No
Roof,765,1488,43.9167,204.5,28.75,No
